"","X","moc_id","cruise_number","station","date","time","depth","temp","og_sal","angle","flow","speed","vvel","vol","net_number","sal","station_number"
"6300",7164,"TC8504_26_7","TC8504",26,"1985-09-10","21:13:29",55,24.04,41.6583,45,43,69.02,0,194.4,7,35.335034712,26
"6301",7165,"TC8504_26_7","TC8504",26,"1985-09-10","21:13:49",53,24.13,41.6632,46,47,69.02,15,211,7,35.339934712,26
"6302",7166,"TC8504_26_7","TC8504",26,"1985-09-10","21:14:09",52,24.22,41.6831,47,51,69.02,-15,227.6,7,35.359834712,26
"6303",7167,"TC8504_26_7","TC8504",26,"1985-09-10","21:14:29",50,24.27,41.6709,48,55,34.51,0,244.4,7,35.347634712,26
"6304",7168,"TC8504_26_7","TC8504",26,"1985-09-10","21:14:49",47,24.51,41.683,49,60,69.02,15,261.1,7,35.359734712,26
"6305",7169,"TC8504_26_7","TC8504",26,"1985-09-10","21:15:09",46,24.65,41.7052,50,64,69.02,0,277.7,7,35.381934712,26
"6306",7170,"TC8504_26_7","TC8504",26,"1985-09-10","21:15:29",45,24.78,41.6962,52,69,69.02,0,295.1,7,35.372934712,26
"6307",7171,"TC8504_26_7","TC8504",26,"1985-09-10","21:15:49",45,24.81,41.6822,53,73,69.02,0,312.1,7,35.358934712,26
"6308",7172,"TC8504_26_7","TC8504",26,"1985-09-10","21:16:09",44,24.86,41.7159,52,78,69.02,15,330,7,35.392634712,26
"6309",7173,"TC8504_26_7","TC8504",26,"1985-09-10","21:16:29",45,24.89,41.6858,53,82,69.02,0,346.5,7,35.362534712,26
"6310",7174,"TC8504_26_7","TC8504",26,"1985-09-10","21:16:49",45,24.84,41.7144,52,86,69.02,0,364.1,7,35.391134712,26
"6311",7175,"TC8504_26_7","TC8504",26,"1985-09-10","21:17:09",46,24.75,41.6789,52,90,69.02,0,381.2,7,35.355634712,26
"6312",7176,"TC8504_26_7","TC8504",26,"1985-09-10","21:17:29",47,24.59,41.6865,51,94,69.02,0,398.5,7,35.363234712,26
"6313",7177,"TC8504_26_7","TC8504",26,"1985-09-10","21:17:49",48,24.45,41.6798,51,98,34.51,0,416.7,7,35.356534712,26
"6314",7178,"TC8504_26_7","TC8504",26,"1985-09-10","21:18:09",49,24.38,41.6762,50,102,69.02,0,433.6,7,35.352934712,26
"6315",7179,"TC8504_26_7","TC8504",26,"1985-09-10","21:18:29",49,24.35,41.6904,50,106,69.02,0,450.6,7,35.367134712,26
"6316",7180,"TC8504_26_7","TC8504",26,"1985-09-10","21:18:49",49,24.33,41.674,49,110,69.02,15,468.1,7,35.350734712,26
"6317",7181,"TC8504_26_7","TC8504",26,"1985-09-10","21:19:09",49,24.31,41.6887,49,114,69.02,0,484.8,7,35.365434712,26
"6318",7182,"TC8504_26_7","TC8504",26,"1985-09-10","21:19:29",44,24.94,41.6888,50,119,69.02,15,501,7,35.365534712,26
"6319",7183,"TC8504_26_7","TC8504",26,"1985-09-10","21:19:49",44,24.95,41.7046,51,123,69.02,0,519,7,35.381334712,26
"6320",7184,"TC8504_26_7","TC8504",26,"1985-09-10","21:20:09",44,24.95,41.7046,50,128,69.02,0,536.3,7,35.381334712,26
"6321",7185,"TC8504_26_7","TC8504",26,"1985-09-10","21:20:29",44,24.95,41.7046,51,132,69.02,0,552.9,7,35.381334712,26
"6322",7186,"TC8504_26_7","TC8504",26,"1985-09-10","21:20:49",44,24.95,41.6892,51,136,69.02,0,569.4,7,35.365934712,26
"6323",7187,"TC8504_26_7","TC8504",26,"1985-09-10","21:21:09",44,24.93,41.6883,50,140,69.02,15,587.3,7,35.365034712,26
"6324",7188,"TC8504_26_7","TC8504",26,"1985-09-10","21:21:29",41,25,41.7087,50,145,69.02,15,606.1,7,35.385434712,26
"6325",7190,"TC8504_26_8","TC8504",26,"1985-09-10","21:22:09",37,25.42,41.6853,50,6,69.02,0,28.2,8,35.362034712,26
"6326",7191,"TC8504_26_8","TC8504",26,"1985-09-10","21:22:29",38,25.3,41.6941,49,10,69.02,0,45.5,8,35.370834712,26
"6327",7192,"TC8504_26_8","TC8504",26,"1985-09-10","21:22:49",38,25.19,41.6888,49,14,69.02,0,62.1,8,35.365534712,26
"6328",7193,"TC8504_26_8","TC8504",26,"1985-09-10","21:23:09",38,25.16,41.6873,49,18,69.02,0,78.7,8,35.364034712,26
"6329",7194,"TC8504_26_8","TC8504",26,"1985-09-10","21:23:29",39,25.1,41.6993,49,21,69.02,-15,95.5,8,35.376034712,26
"6330",7195,"TC8504_26_8","TC8504",26,"1985-09-10","21:23:49",39,25.09,41.6988,48,25,34.51,0,112.4,8,35.375534712,26
"6331",7196,"TC8504_26_8","TC8504",26,"1985-09-10","21:24:09",39,25.1,41.6839,47,29,34.51,0,129.7,8,35.360634712,26
"6332",7197,"TC8504_26_8","TC8504",26,"1985-09-10","21:24:29",39,25.07,41.6825,48,33,69.02,0,146.2,8,35.359234712,26
"6333",7198,"TC8504_26_8","TC8504",26,"1985-09-10","21:24:49",39,25.07,41.6979,46,37,69.02,0,163.6,8,35.374634712,26
"6334",7199,"TC8504_26_8","TC8504",26,"1985-09-10","21:25:09",36,25.26,41.6934,49,41,69.02,0,180.2,8,35.370134712,26
"6335",7200,"TC8504_26_8","TC8504",26,"1985-09-10","21:25:29",37,25.21,41.7057,48,45,34.51,0,197,8,35.382434712,26
"6336",7201,"TC8504_26_8","TC8504",26,"1985-09-10","21:25:49",37,25.1,41.7005,48,45,59.02,0,213.9,8,35.377234712,26
"6337",7202,"TC8504_26_8","TC8504",26,"1985-09-10","21:26:09",38,25.07,41.7138,47,53,69.02,0,231.5,8,35.390534712,26
"6338",7203,"TC8504_26_8","TC8504",26,"1985-09-10","21:26:29",38,25.05,41.7129,46,56,69.02,0,247.6,8,35.389634712,26
"6339",7204,"TC8504_26_8","TC8504",26,"1985-09-10","21:26:49",38,25.03,41.7119,48,60,34.51,0,264.5,8,35.388634712,26
"6340",7205,"TC8504_26_8","TC8504",26,"1985-09-10","21:27:09",36,25.1,41.7011,47,64,69.02,15,280.7,8,35.377834712,26
"6341",7206,"TC8504_26_8","TC8504",26,"1985-09-10","21:27:29",33,25.55,41.6636,48,69,69.02,0,297.4,8,35.340334712,26
"6342",7207,"TC8504_26_8","TC8504",26,"1985-09-10","21:27:49",33,25.42,41.6876,47,72,34.51,0,312.7,8,35.364334712,26
"6343",7208,"TC8504_26_8","TC8504",26,"1985-09-10","21:28:09",33,25.39,41.7015,46,76,69.02,0,328.6,8,35.378234712,26
"6344",7209,"TC8504_26_8","TC8504",26,"1985-09-10","21:28:29",33,25.39,41.6862,47,79,69.02,0,344.4,8,35.362934712,26
"6345",7210,"TC8504_26_8","TC8504",26,"1985-09-10","21:28:49",30,25.51,41.6939,48,83,34.51,30,360,8,35.370634712,26
"6346",7211,"TC8504_26_8","TC8504",26,"1985-09-10","21:29:09",29,25.86,41.6362,50,87,69.02,-15,375.2,8,35.312934712,26
"6347",7212,"TC8504_26_8","TC8504",26,"1985-09-10","21:29:29",30,25.7,41.673,47,91,69.02,-15,391.4,8,35.349734712,26
"6348",7213,"TC8504_26_8","TC8504",26,"1985-09-10","21:29:49",30,25.47,41.6919,47,94,34.51,0,406.5,8,35.368634712,26
"6349",7214,"TC8504_26_8","TC8504",26,"1985-09-10","21:30:09",27,26.34,41.5726,47,98,69.02,-15,421.7,8,35.249334712,26
"6350",7215,"TC8504_26_8","TC8504",26,"1985-09-10","21:30:29",27,25.9,41.6547,45,101,69.02,0,437,8,35.331434712,26
"6351",7216,"TC8504_26_8","TC8504",26,"1985-09-10","21:30:49",28,25.81,41.6951,45,104,34.48,-15,452.1,8,35.371834712,26
"6352",7217,"TC8504_26_8","TC8504",26,"1985-09-10","21:31:09",26,26.01,41.6763,43,108,34.51,15,467.3,8,35.353034712,26
"6353",7218,"TC8504_26_8","TC8504",26,"1985-09-10","21:31:29",23,26.37,41.6068,48,112,69.02,0,483.2,8,35.283534712,26
"6354",7219,"TC8504_26_8","TC8504",26,"1985-09-10","21:31:49",22,26.37,41.5923,47,116,34.51,0,499.3,8,35.269034712,26
"6355",7220,"TC8504_26_8","TC8504",26,"1985-09-10","21:32:09",22,26.37,41.5923,48,120,69.02,0,515.4,8,35.269034712,26
"6356",7221,"TC8504_26_8","TC8504",26,"1985-09-10","21:32:29",22,26.37,41.5923,49,124,69.02,-15,532.7,8,35.269034712,26
"6357",7222,"TC8504_26_8","TC8504",26,"1985-09-10","21:32:49",22,26.37,41.6074,48,128,69.02,0,549.6,8,35.284134712,26
"6358",7223,"TC8504_26_8","TC8504",26,"1985-09-10","21:33:09",22,26.36,41.5917,46,131,34.51,15,564.6,8,35.268434712,26
"6359",7224,"TC8504_26_8","TC8504",26,"1985-09-10","21:33:29",21,26.37,41.5929,45,135,69.02,0,581.9,8,35.269634712,26
"6360",7225,"TC8504_26_8","TC8504",26,"1985-09-10","21:33:49",16,26.38,39.644,47,3,69.02,15,10.6,8,33.320734712,26
"6361",7226,"TC8504_26_9","TC8504",26,"1985-09-10","21:34:09",16,26.4,41.6277,48,7,34.51,0,29.7,9,35.304434712,26
"6362",7227,"TC8504_26_9","TC8504",26,"1985-09-10","21:34:29",15,26.38,41.6272,50,11,69.02,15,47.4,9,35.303934712,26
"6363",7228,"TC8504_26_9","TC8504",26,"1985-09-10","21:34:49",16,26.34,41.6243,49,15,69.02,0,65,9,35.301034712,26
"6364",7229,"TC8504_26_9","TC8504",26,"1985-09-10","21:35:09",17,26.33,41.6232,48,19,34.51,-15,81.7,9,35.299934712,26
"6365",7230,"TC8504_26_9","TC8504",26,"1985-09-10","21:35:29",17,26.33,41.6081,47,23,34.51,0,99.8,9,35.284834712,26
"6366",7231,"TC8504_26_9","TC8504",26,"1985-09-10","21:35:49",18,26.33,41.6075,46,27,69.02,0,116.7,9,35.284234712,26
"6367",7232,"TC8504_26_9","TC8504",26,"1985-09-10","21:36:09",18,26.33,41.6226,46,30,69.02,-15,133.9,9,35.299334712,26
"6368",7233,"TC8504_26_9","TC8504",26,"1985-09-10","21:36:29",17,26.33,41.6081,47,34,34.51,0,149.4,9,35.284834712,26
"6369",7234,"TC8504_26_9","TC8504",26,"1985-09-10","21:36:49",17,26.32,41.6075,47,38,69.02,-15,165.9,9,35.284234712,26
"6370",7235,"TC8504_26_9","TC8504",26,"1985-09-10","21:37:09",17,26.31,41.6221,47,42,69.02,0,184.1,9,35.298834712,26
"6371",7236,"TC8504_26_9","TC8504",26,"1985-09-10","21:37:29",13,26.38,41.583,47,47,69.02,15,202.4,9,35.259734712,26
"6372",7237,"TC8504_26_9","TC8504",26,"1985-09-10","21:37:49",14,26.34,41.6255,48,50,69.02,0,217.2,9,35.302234712,26
"6373",7238,"TC8504_26_9","TC8504",26,"1985-09-10","21:38:09",14,26.32,41.6244,47,54,34.51,0,234.4,9,35.301134712,26
"6374",7239,"TC8504_26_9","TC8504",26,"1985-09-10","21:38:29",14,26.31,41.6238,47,58,69.02,15,251.4,9,35.300534712,26
"6375",7240,"TC8504_26_9","TC8504",26,"1985-09-10","21:38:49",15,26.31,41.6232,46,62,69.02,0,269.3,9,35.299934712,26
"6376",7241,"TC8504_26_9","TC8504",26,"1985-09-10","21:39:09",15,26.31,41.6081,46,65,69.02,0,285.6,9,35.284834712,26
"6377",7242,"TC8504_26_9","TC8504",26,"1985-09-10","21:39:29",12,26.42,41.6311,47,70,69.02,-15,301.4,9,35.307834712,26
"6378",7243,"TC8504_26_9","TC8504",26,"1985-09-10","21:39:49",12,26.39,41.6143,45,74,69.02,0,320.4,9,35.291034712,26
"6379",7244,"TC8504_26_9","TC8504",26,"1985-09-10","21:40:09",12,26.41,41.6154,44,77,34.51,0,336,9,35.292134712,26
"6380",7245,"TC8504_26_9","TC8504",26,"1985-09-10","21:40:29",12,26.38,41.5987,47,81,69.02,0,353,9,35.275434712,26
"6381",7246,"TC8504_26_9","TC8504",26,"1985-09-10","21:40:49",12,26.36,41.6126,46,85,69.02,0,370.3,9,35.289334712,26
"6382",7247,"TC8504_26_9","TC8504",26,"1985-09-10","21:41:09",12,26.34,41.6267,46,88,69.02,0,386.5,9,35.303434712,26
"6383",7248,"TC8504_26_9","TC8504",26,"1985-09-10","21:41:29",12,26.45,41.6328,47,92,34.51,0,403.5,9,35.309534712,26
"6384",7249,"TC8504_26_9","TC8504",26,"1985-09-10","21:41:49",11,26.42,41.5864,47,96,69.02,15,420.1,9,35.263134712,26
"6385",7250,"TC8504_26_9","TC8504",26,"1985-09-10","21:42:09",9,26.52,41.6234,48,100,69.02,0,435.1,9,35.300134712,26
"6386",7251,"TC8504_26_9","TC8504",26,"1985-09-10","21:42:29",8,26.49,41.6072,47,104,34.51,15,452.6,9,35.283934712,26
"6387",7252,"TC8504_26_9","TC8504",26,"1985-09-10","21:42:49",8,26.45,41.6049,49,108,34.51,15,470.1,9,35.281634712,26
"6388",7253,"TC8504_26_9","TC8504",26,"1985-09-10","21:43:09",7,26.53,41.6251,51,112,69.02,15,486.6,9,35.301834712,26
"6389",7254,"TC8504_26_9","TC8504",26,"1985-09-10","21:43:29",7,26.54,41.6408,57,117,69.02,0,502.2,9,35.317534712,26
"6390",7255,"TC8504_26_9","TC8504",26,"1985-09-10","21:43:49",6,26.58,41.6135,56,122,69.02,0,520.4,9,35.290234712,26
"6391",7256,"TC8504_26_9","TC8504",26,"1985-09-10","21:44:09",5,26.56,41.628,56,127,69.02,0,538.6,9,35.304734712,26
"6392",7257,"TC8504_26_9","TC8504",26,"1985-09-10","21:44:29",2,26.57,41.6303,61,133,69.02,0,554.4,9,35.307034712,26
"6393",7258,"TC8504_26_9","TC8504",26,"1985-09-10","21:44:49",2,26.56,41.6146,61,139,69.02,0,573.3,9,35.291334712,26
"6394",7259,"TC8504_26_9","TC8504",26,"1985-09-10","21:45:09",3,26.55,41.6286,59,144,69.02,0,592.4,9,35.305334712,26
"6395",7260,"TC8504_26_9","TC8504",26,"1985-09-10","21:45:29",5,26.56,41.628,54,148,34.51,-15,611.1,9,35.304734712,26
"6396",7261,"TC8504_26_9","TC8504",26,"1985-09-10","21:45:49",6,26.55,41.6269,51,152,34.51,0,628.6,9,35.303634712,26
"6397",7263,"TC8504_25_1","TC8504",25,"1985-09-10","15:40:11",1,27.14,39.4334,20,8,0.04,0,0,1,33.110134712,25
"6398",7264,"TC8504_25_1","TC8504",25,"1985-09-10","15:40:31",0,27.15,41.2683,32,10,23,0,14.6,1,34.945034712,25
"6399",7265,"TC8504_25_1","TC8504",25,"1985-09-10","15:40:51",4,27.07,41.2616,31,12,23,0,28.9,1,34.938334712,25
"6400",7266,"TC8504_25_1","TC8504",25,"1985-09-10","15:41:11",2,27.16,41.2678,44,15,69.02,15,42.2,1,34.944534712,25
"6401",7267,"TC8504_25_1","TC8504",25,"1985-09-10","15:41:31",4,27.12,41.2644,56,19,34.51,0,56.8,1,34.941134712,25
"6402",7268,"TC8504_25_1","TC8504",25,"1985-09-10","15:41:51",9,26.93,41.251,55,22,69.02,-15,73.9,1,34.927734712,25
"6403",7269,"TC8504_25_1","TC8504",25,"1985-09-10","15:42:11",13,26.86,41.2449,57,26,68.95,-15,90.4,1,34.921634712,25
"6404",7270,"TC8504_25_1","TC8504",25,"1985-09-10","15:42:31",18,26.58,41.2549,57,29,69.02,-15,108.8,1,34.931634712,25
"6405",7271,"TC8504_25_1","TC8504",25,"1985-09-10","15:42:51",23,26.14,41.2997,58,33,34.51,-30,126.7,1,34.976434712,25
"6406",7272,"TC8504_25_1","TC8504",25,"1985-09-10","15:43:11",26,25.97,41.332,58,37,68.95,0,144.4,1,35.008734712,25
"6407",7273,"TC8504_25_1","TC8504",25,"1985-09-10","15:43:31",30,25.74,41.347,59,41,69.02,-15,161.7,1,35.023734712,25
"6408",7274,"TC8504_25_1","TC8504",25,"1985-09-10","15:43:51",34,25.55,41.3356,59,45,69.02,-15,180,1,35.012334712,25
"6409",7275,"TC8504_25_1","TC8504",25,"1985-09-10","15:44:11",38,24.86,41.3307,58,49,68.95,-15,197.8,1,35.007434712,25
"6410",7276,"TC8504_25_1","TC8504",25,"1985-09-10","15:44:31",43,24.73,41.3079,60,53,69.02,-15,215.1,1,34.984634712,25
"6411",7277,"TC8504_25_1","TC8504",25,"1985-09-10","15:44:51",50,24.58,41.2976,60,56,69.02,-30,233.5,1,34.974334712,25
"6412",7278,"TC8504_25_1","TC8504",25,"1985-09-10","15:45:11",56,24.05,41.3017,58,60,68.95,0,252.2,1,34.978434712,25
"6413",7279,"TC8504_25_1","TC8504",25,"1985-09-10","15:45:31",63,23.61,41.3393,57,63,34.51,-15,270.7,1,35.016034712,25
"6414",7280,"TC8504_25_1","TC8504",25,"1985-09-10","15:45:51",69,23.5,41.3465,59,67,69.02,-30,289.7,1,35.023234712,25
"6415",7281,"TC8504_25_1","TC8504",25,"1985-09-10","15:46:11",74,23.42,41.3408,61,70,34.49,-15,306.6,1,35.017534712,25
"6416",7282,"TC8504_25_1","TC8504",25,"1985-09-10","15:46:31",80,23.28,41.3326,58,74,69.02,-15,325.7,1,35.009334712,25
"6417",7283,"TC8504_25_1","TC8504",25,"1985-09-10","15:46:51",85,23.07,41.308,57,77,34.51,-15,342.4,1,34.984734712,25
"6418",7284,"TC8504_25_1","TC8504",25,"1985-09-10","15:47:11",91,22.7,41.2781,57,81,68.95,15,361.4,1,34.954834712,25
"6419",7285,"TC8504_25_1","TC8504",25,"1985-09-10","15:47:31",97,22.54,41.2844,64,84,34.51,-15,378.1,1,34.961134712,25
"6420",7286,"TC8504_25_1","TC8504",25,"1985-09-10","15:47:51",106,22.39,41.2746,61,87,69.02,-45,397.1,1,34.951334712,25
"6421",7287,"TC8504_25_1","TC8504",25,"1985-09-10","15:48:11",113,22.03,41.2015,59,90,34.51,0,416.2,1,34.878234712,25
"6422",7288,"TC8504_25_1","TC8504",25,"1985-09-10","15:48:31",121,21.94,41.2089,57,93,34.49,-15,435.1,1,34.885634712,25
"6423",7289,"TC8504_25_1","TC8504",25,"1985-09-10","15:48:51",129,21.77,41.1849,62,96,34.51,-15,453.8,1,34.861634712,25
"6424",7290,"TC8504_25_1","TC8504",25,"1985-09-10","15:49:11",137,21.67,41.1628,61,99,34.51,-30,472,1,34.839534712,25
"6425",7291,"TC8504_25_1","TC8504",25,"1985-09-10","15:49:31",146,21.54,41.1394,56,102,34.49,-30,491.4,1,34.816134712,25
"6426",7292,"TC8504_25_1","TC8504",25,"1985-09-10","15:49:51",154,21.37,41.1156,54,105,69.02,-30,510.4,1,34.792334712,25
"6427",7293,"TC8504_25_1","TC8504",25,"1985-09-10","15:50:11",164,21.02,41.0274,56,108,34.49,-30,529.9,1,34.704134712,25
"6428",7294,"TC8504_25_1","TC8504",25,"1985-09-10","15:50:31",173,20.54,40.9227,54,110,34.49,-45,547.6,1,34.599434712,25
"6429",7295,"TC8504_25_1","TC8504",25,"1985-09-10","15:50:51",180,20.2,40.8376,53,112,34.49,0,565.5,1,34.514334712,25
"6430",7296,"TC8504_25_1","TC8504",25,"1985-09-10","15:51:11",190,19.81,40.7059,54,115,34.49,-45,583.3,1,34.382634712,25
"6431",7297,"TC8504_25_1","TC8504",25,"1985-09-10","15:51:31",196,19.14,40.4693,47,117,34.49,-15,600.4,1,34.146034712,25
"6432",7298,"TC8504_25_1","TC8504",25,"1985-09-10","15:51:51",199,18.96,40.3909,49,120,69.02,-15,616.7,1,34.067634712,25
"6433",7299,"TC8504_25_1","TC8504",25,"1985-09-10","15:52:11",202,18.63,40.2809,46,123,69.02,-15,633.5,1,33.957634712,25
"6434",7300,"TC8504_25_1","TC8504",25,"1985-09-10","15:52:31",201,18.67,40.253,49,127,69.02,15,648.71,1,33.929734712,25
"6435",7302,"TC8504_25_2","TC8504",25,"1985-09-10","15:53:11",202,18.66,40.4642,48,6,34.49,0,26.92,2,34.140934712,25
"6436",7303,"TC8504_25_2","TC8504",25,"1985-09-10","15:53:31",201,18.67,40.4806,47,10,34.51,0,43.32,2,34.157334712,25
"6437",7304,"TC8504_25_2","TC8504",25,"1985-09-10","15:53:51",200,18.67,40.4967,47,14,69.02,0,58.3,2,34.173434712,25
"6438",7305,"TC8504_25_2","TC8504",25,"1985-09-10","15:54:11",199,18.96,40.5803,52,18,68.95,-15,73.8,2,34.257034712,25
"6439",7306,"TC8504_25_2","TC8504",25,"1985-09-10","15:54:31",200,18.84,40.5619,48,21,69.02,-15,89.8,2,34.238634712,25
"6440",7307,"TC8504_25_2","TC8504",25,"1985-09-10","15:54:51",200,18.62,40.4803,47,25,69.02,15,106.4,2,34.157034712,25
"6441",7308,"TC8504_25_2","TC8504",25,"1985-09-10","15:55:11",199,18.67,40.4973,48,29,68.95,0,122.5,2,34.174034712,25
"6442",7309,"TC8504_25_2","TC8504",25,"1985-09-10","15:55:31",198,18.86,40.5791,50,32,69.02,0,136.9,2,34.255834712,25
"6443",7310,"TC8504_25_2","TC8504",25,"1985-09-10","15:55:51",199,18.58,40.4338,49,36,69.02,0,153.4,2,34.110534712,25
"6444",7311,"TC8504_25_2","TC8504",25,"1985-09-10","15:56:11",197,18.85,40.564,47,40,68.95,0,169.1,2,34.240734712,25
"6445",7312,"TC8504_25_2","TC8504",25,"1985-09-10","15:56:31",197,18.84,40.5794,50,44,69.02,0,185,2,34.256134712,25
"6446",7313,"TC8504_25_2","TC8504",25,"1985-09-10","15:56:51",198,18.63,40.4973,49,47,34.51,0,201,2,34.174034712,25
"6447",7314,"TC8504_25_2","TC8504",25,"1985-09-10","15:57:11",199,18.61,40.4653,50,50,69.02,-15,216.3,2,34.142034712,25
"6448",7315,"TC8504_25_2","TC8504",25,"1985-09-10","15:57:31",197,18.66,40.483,47,54,69.02,0,232.3,2,34.159734712,25
"6449",7316,"TC8504_25_2","TC8504",25,"1985-09-10","15:57:51",196,18.83,40.5488,47,58,34.51,0,247.7,2,34.225534712,25
"6450",7317,"TC8504_25_2","TC8504",25,"1985-09-10","15:58:11",195,18.9,40.5662,47,62,34.49,0,264.2,2,34.242934712,25
